GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,APP001,APP002,APP003,APP004
"G1200310","1880","Florida","120","Duval","0310","Duval",8580,10850,1,0
"G1200330","1880","Florida","120","Escambia","0330","Escambia",6854,5302,0,0
"G1200370","1880","Florida","120","Franklin","0370","Franklin",1199,592,0,0
"G1200390","1880","Florida","120","Gadsden","0390","Gadsden",4114,8055,0,0
"G1200470","1880","Florida","120","Hamilton","0470","Hamilton",4472,2318,0,0
"G1200530","1880","Florida","120","Hernando","0530","Hernando",3319,929,0,0
"G1200570","1880","Florida","120","Hillsborough","0570","Hillsborough",4899,915,0,0
"G1200590","1880","Florida","120","Holmes","0590","Holmes",2043,106,0,21
"G1200630","1880","Florida","120","Jackson","0630","Jackson",5637,8735,0,0
"G1200650","1880","Florida","120","Jefferson","0650","Jefferson",3397,12668,0,0
"G1200670","1880","Florida","120","Lafayette","0670","Lafayette",2268,173,0,0
"G1200730","1880","Florida","120","Leon","0730","Leon",2822,16840,0,0
"G1200750","1880","Florida","120","Levy","0750","Levy",3732,2035,0,0
"G1200770","1880","Florida","120","Liberty","0770","Liberty",814,548,0,0
"G1200790","1880","Florida","120","Madison","0790","Madison",5609,9184,0,5
"G1200810","1880","Florida","120","Manatee","0810","Manatee",3378,135,0,31
"G1200830","1880","Florida","120","Marion","0830","Marion",4741,8305,0,0
"G1200870","1880","Florida","120","Monroe","0870","Monroe",7659,3197,12,72
"G1200890","1880","Florida","120","Nassau","0890","Nassau",3075,3547,3,10
"G1200950","1880","Florida","120","Orange","0950","Orange",5595,1023,0,0
"G1201050","1880","Florida","120","Polk","1050","Polk",3033,122,0,26
"G1201070","1880","Florida","120","Putnam","1070","Putnam",3845,2416,0,0
"G1201090","1880","Florida","120","St Johns","1090","St Johns",3170,1363,2,0
"G1201130","1880","Florida","120","Santa Rosa","1130","Santa Rosa",4773,1872,0,0
"G1201190","1880","Florida","120","Sumter","1190","Sumter",3501,1185,0,0
"G1201210","1880","Florida","120","Suwannee","1210","Suwannee",4021,3140,0,0
"G1201230","1880","Florida","120","Taylor","1230","Taylor",2114,165,0,0
"G1201270","1880","Florida","120","Volusia","1270","Volusia",2756,538,0,0
"G1201290","1880","Florida","120","Wakulla","1290","Wakulla",1563,1160,0,0
"G1201310","1880","Florida","120","Walton","1310","Walton",3685,516,0,0
"G1201330","1880","Florida","120","Washington","1330","Washington",3171,918,0,0
"G1300010","1880","Georgia","130","Appling","0010","Appling",4084,1192,0,0
"G1300070","1880","Georgia","130","Baker","0070","Baker",1742,5565,0,0
"G1300090","1880","Georgia","130","Baldwin","0090","Baldwin",4512,9294,0,0
"G1300110","1880","Georgia","130","Banks","0110","Banks",5830,1507,0,0
"G1300150","1880","Georgia","130","Bartow","0150","Bartow",12419,6271,0,0
"G1300190","1880","Georgia","130","Berrien","0190","Berrien",5783,836,0,0
"G1300210","1880","Georgia","130","Bibb","0210","Bibb",11429,15700,0,18
"G1300270","1880","Georgia","130","Brooks","0270","Brooks",5670,6057,0,0
"G1300290","1880","Georgia","130","Bryan","0290","Bryan",2368,2561,0,0
"G1300310","1880","Georgia","130","Bulloch","0310","Bulloch",5797,2256,0,0
"G1300330","1880","Georgia","130","Burke","0330","Burke",6089,21031,0,8
"G1300350","1880","Georgia","130","Butts","0350","Butts",4277,4034,0,0
"G1300370","1880","Georgia","130","Calhoun","0370","Calhoun",2354,4670,0,0
"G1300390","1880","Georgia","130","Camden","0390","Camden",2091,4092,0,0
"G1300395","1880","Georgia","130","Campbell","0395","Campbell",6085,3885,0,0
"G1300450","1880","Georgia","130","Carroll","0450","Carroll",14591,2310,0,0
"G1300470","1880","Georgia","130","Catoosa","0470","Catoosa",4127,612,0,0
"G1300490","1880","Georgia","130","Charlton","0490","Charlton",1794,360,0,0
"G1300510","1880","Georgia","130","Chatham","0510","Chatham",17494,27515,2,12
"G1300530","1880","Georgia","130","Chattahoochee","0530","Chattahoochee",2130,3540,0,0
"G1300550","1880","Georgia","130","Chattooga","0550","Chattooga",7981,2040,0,0
"G1300570","1880","Georgia","130","Cherokee","0570","Cherokee",12699,1626,0,0
"G1300590","1880","Georgia","130","Clarke","0590","Clarke",5313,6388,0,1
"G1300610","1880","Georgia","130","Clay","0610","Clay",2798,3852,0,0
"G1300630","1880","Georgia","130","Clayton","0630","Clayton",4938,3089,0,0
"G1300650","1880","Georgia","130","Clinch","0650","Clinch",3300,838,0,0
"G1300670","1880","Georgia","130","Cobb","0670","Cobb",14734,6012,0,2
"G1300690","1880","Georgia","130","Coffee","0690","Coffee",4028,1042,0,0
"G1300710","1880","Georgia","130","Colquitt","0710","Colquitt",2422,105,0,0
"G1300730","1880","Georgia","130","Columbia","0730","Columbia",3030,7435,0,0
"G1300770","1880","Georgia","130","Coweta","0770","Coweta",9305,11797,0,7
"G1300790","1880","Georgia","130","Crawford","0790","Crawford",3940,4716,0,0
"G1300830","1880","Georgia","130","Dade","0830","Dade",3618,1084,0,0
"G1300850","1880","Georgia","130","Dawson","0850","Dawson",5479,356,0,2
"G1300870","1880","Georgia","130","Decatur","0870","Decatur",8889,10183,0,0
"G1300890","1880","Georgia","130","DeKalb","0890","De Kalb",9954,4543,0,0
"G1300910","1880","Georgia","130","Dodge","0910","Dodge",3506,1852,0,0
"G1300930","1880","Georgia","130","Dooly","0930","Dooly",6592,5828,0,0
"G1300950","1880","Georgia","130","Dougherty","0950","Dougherty",1952,10670,0,0
"G1300970","1880","Georgia","130","Douglas","0970","Douglas",5463,1471,0,0
"G1300990","1880","Georgia","130","Early","0990","Early",3015,4596,0,0
"G1301010","1880","Georgia","130","Echols","1010","Echols",2053,500,0,0
"G1301030","1880","Georgia","130","Effingham","1030","Effingham",3228,2751,0,0
"G1301050","1880","Georgia","130","Elbert","1050","Elbert",6085,6872,0,0
"G1301070","1880","Georgia","130","Emanuel","1070","Emanuel",6660,3085,0,14
"G1301110","1880","Georgia","130","Fannin","1110","Fannin",7112,133,0,0
"G1301130","1880","Georgia","130","Fayette","1130","Fayette",5742,2863,0,0
"G1301150","1880","Georgia","130","Floyd","1150","Floyd",14958,9460,0,0
"G1301170","1880","Georgia","130","Forsyth","1170","Forsyth",9072,1487,0,0
"G1301190","1880","Georgia","130","Franklin","1190","Franklin",8906,2547,0,0
"G1301210","1880","Georgia","130","Fulton","1210","Fulton",28295,20842,0,0
"G1301230","1880","Georgia","130","Gilmer","1230","Gilmer",8258,126,0,2
"G1301250","1880","Georgia","130","Glascock","1250","Glascock",2506,1071,0,0
"G1301270","1880","Georgia","130","Glynn","1270","Glynn",2195,4300,2,0
"G1301290","1880","Georgia","130","Gordon","1290","Gordon",9347,1820,0,4
"G1301330","1880","Georgia","130","Greene","1330","Greene",5573,11974,0,0
"G1301350","1880","Georgia","130","Gwinnett","1350","Gwinnett",16016,3515,0,0
"G1301370","1880","Georgia","130","Habersham","1370","Habersham",7357,1361,0,0
"G1301390","1880","Georgia","130","Hall","1390","Hall",13040,2258,0,0
"G1301410","1880","Georgia","130","Hancock","1410","Hancock",5044,11943,0,2
"G1301430","1880","Georgia","130","Haralson","1430","Haralson",5821,153,0,0
"G1301450","1880","Georgia","130","Harris","1450","Harris",6450,9286,0,22
"G1301470","1880","Georgia","130","Hart","1470","Hart",6212,2882,0,0
"G1301490","1880","Georgia","130","Heard","1490","Heard",5674,3095,0,0
"G1301510","1880","Georgia","130","Henry","1510","Henry",7961,6229,0,3
"G1301530","1880","Georgia","130","Houston","1530","Houston",6024,16390,0,0
"G1301550","1880","Georgia","130","Irwin","1550","Irwin",2161,535,0,0
"G1301570","1880","Georgia","130","Jackson","1570","Jackson",11139,5157,0,1
"G1301590","1880","Georgia","130","Jasper","1590","Jasper",4258,7593,0,0
"G1301630","1880","Georgia","130","Jefferson","1630","Jefferson",5581,10090,0,0
"G1301670","1880","Georgia","130","Johnson","1670","Johnson",3455,1345,0,0
"G1301690","1880","Georgia","130","Jones","1690","Jones",3753,7860,0,0
"G1301750","1880","Georgia","130","Laurens","1750","Laurens",5702,4351,0,0
"G1301770","1880","Georgia","130","Lee","1770","Lee",1739,8837,0,1
"G1301790","1880","Georgia","130","Liberty","1790","Liberty",3581,7061,0,7
"G1301810","1880","Georgia","130","Lincoln","1810","Lincoln",2254,4158,0,0
"G1301850","1880","Georgia","130","Lowndes","1850","Lowndes",5412,5637,0,0
"G1301870","1880","Georgia","130","Lumpkin","1870","Lumpkin",6075,451,0,0
"G1301890","1880","Georgia","130","McDuffie","1890","Mcduffie",3430,6019,0,0
"G1301910","1880","Georgia","130","McIntosh","1910","Mcintosh",1546,4695,0,0
"G1301930","1880","Georgia","130","Macon","1930","Macon",4288,7387,0,0
"G1301950","1880","Georgia","130","Madison","1950","Madison",5392,2586,0,0
"G1301970","1880","Georgia","130","Marion","1970","Marion",4294,4304,0,0
"G1301990","1880","Georgia","130","Meriwether","1990","Meriwether",7797,9854,0,0
"G1302010","1880","Georgia","130","Miller","2010","Miller",2327,1393,0,0
"G1302015","1880","Georgia","130","Milton","2015","Milton",5484,777,0,0
"G1302050","1880","Georgia","130","Mitchell","2050","Mitchell",4189,5203,0,0
"G1302070","1880","Georgia","130","Monroe","2070","Monroe",6693,12115,0,0
"G1302090","1880","Georgia","130","Montgomery","2090","Montgomery",3510,1871,0,0
"G1302110","1880","Georgia","130","Morgan","2110","Morgan",4249,9782,0,1
"G1302130","1880","Georgia","130","Murray","2130","Murray",7362,906,0,1
"G1302150","1880","Georgia","130","Muscogee","2150","Muscogee",8995,10327,0,0
"G1302170","1880","Georgia","130","Newton","2170","Newton",6740,6883,0,0
"G1302190","1880","Georgia","130","Oconee","2190","Oconee",3327,3024,0,0
"G1302210","1880","Georgia","130","Oglethorpe","2210","Oglethorpe",5469,9931,0,0
"G1302230","1880","Georgia","130","Paulding","2230","Paulding",9903,984,0,0
"G1302270","1880","Georgia","130","Pickens","2270","Pickens",6645,145,0,0
"G1302290","1880","Georgia","130","Pierce","2290","Pierce",3065,1472,1,0
"G1302310","1880","Georgia","130","Pike","2310","Pike",7780,8069,0,0
"G1302330","1880","Georgia","130","Polk","2330","Polk",7805,4147,0,0
"G1302350","1880","Georgia","130","Pulaski","2350","Pulaski",5824,8225,0,9
"G1302370","1880","Georgia","130","Putnam","2370","Putnam",3518,11021,0,0
"G1302390","1880","Georgia","130","Quitman","2390","Quitman",1773,2619,0,0
"G1302410","1880","Georgia","130","Rabun","2410","Rabun",4437,197,0,0
"G1302430","1880","Georgia","130","Randolph","2430","Randolph",5545,7796,0,0
"G1302450","1880","Georgia","130","Richmond","2450","Richmond",17185,17464,11,5
"G1302470","1880","Georgia","130","Rockdale","2470","Rockdale",4149,2689,0,0
"G1302490","1880","Georgia","130","Schley","2490","Schley",2229,3073,0,0
"G1302510","1880","Georgia","130","Screven","2510","Screven",6173,6613,0,0
"G1302550","1880","Georgia","130","Spalding","2550","Spalding",5439,7146,0,0
"G1302590","1880","Georgia","130","Stewart","2590","Stewart",4376,9622,0,0
"G1302610","1880","Georgia","130","Sumter","2610","Sumter",6050,12189,0,0
"G1302630","1880","Georgia","130","Talbot","2630","Talbot",4448,9667,0,0
"G1302650","1880","Georgia","130","Taliaferro","2650","Taliaferro",2312,4722,0,0
"G1302670","1880","Georgia","130","Tattnall","2670","Tattnall",5014,1974,0,0
"G1302690","1880","Georgia","130","Taylor","2690","Taylor",4770,3827,0,0
"G1302710","1880","Georgia","130","Telfair","2710","Telfair",2666,2161,1,0
"G1302730","1880","Georgia","130","Terrell","2730","Terrell",4268,6183,0,0
"G1302750","1880","Georgia","130","Thomas","2750","Thomas",8384,12213,0,0
"G1302810","1880","Georgia","130","Towns","2810","Towns",3157,104,0,0
"G1302850","1880","Georgia","130","Troup","2850","Troup",6595,13970,0,0
"G1302890","1880","Georgia","130","Twiggs","2890","Twiggs",2844,6074,0,0
"G1302910","1880","Georgia","130","Union","2910","Union",6321,110,0,0
"G1302930","1880","Georgia","130","Upson","2930","Upson",6133,6267,0,0
"G1302950","1880","Georgia","130","Walker","2950","Walker",9492,1563,0,1
"G1302970","1880","Georgia","130","Walton","2970","Walton",9321,6301,0,0
"G1302990","1880","Georgia","130","Ware","2990","Ware",3015,1144,0,0
"G1303010","1880","Georgia","130","Warren","3010","Warren",4039,6846,0,0
"G1303030","1880","Georgia","130","Washington","3030","Washington",9449,12515,0,0
"G1303050","1880","Georgia","130","Wayne","3050","Wayne",4060,1920,0,0
"G1303070","1880","Georgia","130","Webster","3070","Webster",2667,2570,0,0
"G1303110","1880","Georgia","130","White","3110","White",4751,590,0,0
"G1303130","1880","Georgia","130","Whitfield","3130","Whitfield",9689,2210,0,1
"G1303150","1880","Georgia","130","Wilcox","3150","Wilcox",2411,698,0,0
"G1303170","1880","Georgia","130","Wilkes","3170","Wilkes",5173,10812,0,0
"G1303190","1880","Georgia","130","Wilkinson","3190","Wilkinson",6550,5511,0,0
"G1303210","1880","Georgia","130","Worth","3210","Worth",4068,1824,0,0
"G1650015","1880","Idaho Territory","165","Ada","0015","Ada",4447,16,203,8
"G1650035","1880","Idaho Territory","165","Alturas","0035","Alturas",1554,1,128,10
"G1650055","1880","Idaho Territory","165","Bear Lake","0055","Bear Lake",3234,0,0,1
"G1650075","1880","Idaho Territory","165","Boise","0075","Boise",1970,10,1225,9
"G1650095","1880","Idaho Territory","165","Cassia","0095","Cassia",1289,0,22,1
"G1650115","1880","Idaho Territory","165","Idaho","0115","Idaho",1271,0,738,22
"G1650135","1880","Idaho Territory","165","Kootenai","0135","Kootenai",493,3,7,15
"G1650155","1880","Idaho Territory","165","Lemhi","0155","Lemhi",1950,5,262,13
"G1650175","1880","Idaho Territory","165","Nez Perce","0175","Nez Perce",3684,6,198,77
"G1650195","1880","Idaho Territory","165","Oneida","0195","Oneida",6892,3,61,8
"G1650215","1880","Idaho Territory","165","Owyhee","0215","Owyhee",1179,7,239,1
"G1650235","1880","Idaho Territory","165","Shoshone","0235","Shoshone",171,2,296,0
"G1650255","1880","Idaho Territory","165","Washington","0255","Washington",879,0,0,0
"G1700010","1880","Illinois","170","Adams","0010","Adams",57247,1884,0,4
"G1700030","1880","Illinois","170","Alexander","0030","Alexander",10239,4568,0,1
"G1700050","1880","Illinois","170","Bond","0050","Bond",14541,325,0,0
"G1700070","1880","Illinois","170","Boone","0070","Boone",11460,48,0,0
"G1700090","1880","Illinois","170","Brown","0090","Brown",12982,59,0,0
"G1700110","1880","Illinois","170","Bureau","0110","Bureau",33016,155,0,1
"G1700130","1880","Illinois","170","Calhoun","0130","Calhoun",7466,1,0,0
"G1700150","1880","Illinois","170","Carroll","0150","Carroll",16950,26,0,0
"G1700170","1880","Illinois","170","Cass","0170","Cass",14487,6,0,0
"G1700190","1880","Illinois","170","Champaign","0190","Champaign",40397,462,0,4
"G1700210","1880","Illinois","170","Christian","0210","Christian",28100,127,0,0
"G1700230","1880","Illinois","170","Clark","0230","Clark",21843,51,0,0
"G1700250","1880","Illinois","170","Clay","0250","Clay",16108,84,0,0
"G1700270","1880","Illinois","170","Clinton","0270","Clinton",18361,353,0,0
"G1700290","1880","Illinois","170","Coles","0290","Coles",26765,276,1,0
"G1700310","1880","Illinois","170","Cook","0310","Cook",600362,6945,174,43
"G1700330","1880","Illinois","170","Crawford","0330","Crawford",16160,37,0,0
"G1700350","1880","Illinois","170","Cumberland","0350","Cumberland",13757,2,0,0
"G1700370","1880","Illinois","170","DeKalb","0370","De Kalb",26675,93,0,0
"G1700390","1880","Illinois","170","De Witt","0390","De Witt",16897,113,0,0
"G1700410","1880","Illinois","170","Douglas","0410","Douglas",15743,110,0,0
"G1700430","1880","Illinois","170","Du Page","0430","Du Page",19101,60,0,0
"G1700450","1880","Illinois","170","Edgar","0450","Edgar",25316,182,1,0
"G1700470","1880","Illinois","170","Edwards","0470","Edwards",8514,83,0,0
"G1700490","1880","Illinois","170","Effingham","0490","Effingham",18895,25,0,0
"G1700510","1880","Illinois","170","Fayette","0510","Fayette",23201,40,0,0
"G1700530","1880","Illinois","170","Ford","0530","Ford",14989,110,0,0
"G1700550","1880","Illinois","170","Franklin","0550","Franklin",16099,30,0,0
"G1700570","1880","Illinois","170","Fulton","0570","Fulton",41170,68,0,2
"G1700590","1880","Illinois","170","Gallatin","0590","Gallatin",12186,675,0,0
"G1700610","1880","Illinois","170","Greene","0610","Greene",22914,96,0,0
"G1700630","1880","Illinois","170","Grundy","0630","Grundy",16604,128,0,0
"G1700650","1880","Illinois","170","Hamilton","0650","Hamilton",16669,43,0,0
"G1700670","1880","Illinois","170","Hancock","0670","Hancock",35175,162,0,0
"G1700690","1880","Illinois","170","Hardin","0690","Hardin",5860,164,0,0
"G1700710","1880","Illinois","170","Henderson","0710","Henderson",10710,12,0,0
"G1700730","1880","Illinois","170","Henry","0730","Henry",36465,132,0,0
"G1700750","1880","Illinois","170","Iroquois","0750","Iroquois",35203,247,0,1
"G1700770","1880","Illinois","170","Jackson","0770","Jackson",20976,1528,0,1
"G1700790","1880","Illinois","170","Jasper","0790","Jasper",14467,48,0,0
"G1700810","1880","Illinois","170","Jefferson","0810","Jefferson",20590,96,0,0
"G1700830","1880","Illinois","170","Jersey","0830","Jersey",15210,331,0,1
"G1700850","1880","Illinois","170","Jo Daviess","0850","Jo Daviess",27465,56,1,6
"G1700870","1880","Illinois","170","Johnson","0870","Johnson",12945,133,0,0
"G1700890","1880","Illinois","170","Kane","0890","Kane",44387,550,0,2
"G1700910","1880","Illinois","170","Kankakee","0910","Kankakee",24971,76,0,0
"G1700930","1880","Illinois","170","Kendall","0930","Kendall",13008,75,0,0
"G1700950","1880","Illinois","170","Knox","0950","Knox",37368,972,2,2
"G1700970","1880","Illinois","170","Lake","0970","Lake",21215,78,0,3
"G1700990","1880","Illinois","170","La Salle","0990","La Salle",70309,93,1,0
"G1701010","1880","Illinois","170","Lawrence","1010","Lawrence",13344,319,0,0
"G1701030","1880","Illinois","170","Lee","1030","Lee",27427,64,0,0
"G1701050","1880","Illinois","170","Livingston","1050","Livingston",38150,300,0,0
"G1701070","1880","Illinois","170","Logan","1070","Logan",24681,356,0,0
"G1701090","1880","Illinois","170","McDonough","1090","Mcdonough",27825,144,0,1
"G1701110","1880","Illinois","170","McHenry","1110","Mchenry",24857,51,0,0
"G1701130","1880","Illinois","170","McLean","1130","Mclean",59409,687,4,0
"G1701150","1880","Illinois","170","Macon","1150","Macon",30308,352,3,2
